referrer,views_total,views_unique
github.com,185,100
com.google.android.gm,121,67
mail.google.com,91,61
Google,61,28
mail.qq.com,34,23
news.ycombinator.com,20,19
intranet.younetco.com,20,1
mail.163.com,16,9
instill.tech,16,6
mail.zju.edu.cn,11,1
