referrer,views_total,views_unique
github.com,50,26
instill.tech,17,10
forms.clickup.com,15,11
Google,14,14
mail.google.com,11,7
l.facebook.com,10,6
linkedin.com,2,2
m.facebook.com,2,2
facebook.com,2,2
discuss.airbyte.io,2,2
