referrer,views_total,views_unique
github.com,260,70
instill.tech,39,4
Google,29,20
forms.clickup.com,26,4
com.google.android.gm,9,7
Bing,4,2
crowd.mailchimp.com,4,2
m.facebook.com,3,2
mail.zoho.com,2,1
cleansource.shanhai.huawei.com,1,1
