referrer,views_total,views_unique
github.com,94,53
Google,29,20
com.google.android.gm,17,17
instill.tech,6,5
statics.teams.cdn.office.net,6,3
t.co,5,5
medium.com,5,1
forms.clickup.com,4,4
indiehackers.com,3,2
youtube.com,3,1
