referrer,views_total,views_unique
github.com,219,104
com.google.android.gm,95,61
mail.google.com,85,55
Google,55,29
mail.qq.com,36,31
t.co,14,5
mail.163.com,8,4
instill.tech,8,4
m.facebook.com,7,6
facebook.com,4,4
