referrer,views_total,views_unique
medium.com,243,163
stackshare.io,194,137
news.ycombinator.com,100,58
github.com,87,37
Google,85,47
facebook.com,14,13
t.co,13,10
DuckDuckGo,12,2
indiehackers.com,11,10
m.facebook.com,8,7
