referrer,views_total,views_unique
github.com,285,90
Google,39,20
com.google.android.gm,20,14
instill.tech,12,3
m.facebook.com,6,3
forms.clickup.com,4,1
indiehackers.com,3,2
facebook.com,2,2
mail.qq.com,2,2
star-history.com,2,1
