referrer,views_total,views_unique
github.com,237,62
instill.tech,40,5
Google,24,19
com.google.android.gm,9,7
Bing,4,2
crowd.mailchimp.com,4,2
forms.clickup.com,3,3
m.facebook.com,2,1
mail.zoho.com,2,1
workona.com,1,1
