referrer,views_total,views_unique
github.com,97,56
Google,33,20
com.google.android.gm,18,18
instill.tech,6,5
t.co,5,5
forms.clickup.com,4,4
indiehackers.com,3,2
youtube.com,3,1
dida365.com,2,1
m0.mail.sina.com.cn,2,1
