time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-28 00:00:00+00:00,40,33,35,13
2022-12-29 00:00:00+00:00,8,5,32,16
2022-12-30 00:00:00+00:00,37,12,72,14
2022-12-31 00:00:00+00:00,6,4,16,7
2023-01-01 00:00:00+00:00,17,7,13,8
2023-01-02 00:00:00+00:00,10,5,33,10
2023-01-03 00:00:00+00:00,143,93,30,20
2023-01-04 00:00:00+00:00,57,47,30,18
2023-01-05 00:00:00+00:00,10,5,40,11
2023-01-06 00:00:00+00:00,9,3,48,16
2023-01-07 00:00:00+00:00,61,11,13,12
2023-01-08 00:00:00+00:00,9,5,21,8
2023-01-09 00:00:00+00:00,7,7,22,13
2023-01-10 00:00:00+00:00,14,6,17,12
